AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Mississippi,All,2020-21,53,19.4,32.5,0,207,295,346,"1,066",> 100%
State,Mississippi,All,2020-21,1,22.1,36.5,1,231,330,383,"1,049",> 100%
State,Mississippi,All,2020-21,2,23.3,35.1,0,247,320,373,"1,062",> 100%
State,Mississippi,All,2020-21,3,22.6,35.1,2,230,299,360,"1,026",> 100%
State,Mississippi,All,2020-21,4,19.9,30.6,0,185,229,284,929,> 100%
State,Mississippi,All,2020-21,5,19.9,30.6,0,179,226,275,899,> 100%
State,Mississippi,All,2020-21,6,14.6,24,1,115,150,190,793,> 100%
State,Mississippi,All,2020-21,7,12.5,18.8,1,102,113,155,824,> 100%
State,Mississippi,All,2020-21,8,12.7,18.7,0,111,114,164,875,> 100%
State,Mississippi,All,2020-21,9,12.1,17.8,2,88,88,132,743,> 100%
State,Mississippi,All,2020-21,10,9.9,12.8,1,76,65,99,774,> 100%
State,Mississippi,All,2020-21,11,10.8,14.1,1,74,59,98,697,> 100%
State,Mississippi,All,2020-21,12,7.5,11.6,1,51,47,80,692,> 100%
State,Mississippi,All,2020-21,13,8.6,12.7,0,56,53,83,654,> 100%
State,Mississippi,All,2020-21,14,7.3,11.9,1,49,51,82,689,> 100%
State,Mississippi,All,2020-21,15,8.5,11.6,0,58,33,79,679,> 100%
State,Mississippi,All,2020-21,16,7.9,11,1,54,41,77,699,> 100%
State,Mississippi,All,2020-21,17,8.6,11.7,0,61,39,83,711,> 100%
State,Mississippi,All,2020-21,18,7.3,9,0,47,28,58,648,> 100%
State,Mississippi,All,2020-21,19,7.7,9.9,0,50,36,64,649,> 100%
State,Mississippi,All,2020-21,20,10.5,12.6,2,71,39,88,697,> 100%
State,Mississippi,All,2020-21,21,8.8,12,0,62,46,84,701,> 100%
State,Mississippi,All,2020-21,22,7.8,10.3,0,51,28,67,650,> 100%
State,Mississippi,All,2020-21,23,7.4,9.2,0,52,26,65,704,> 100%
State,Mississippi,All,2020-21,24,8.2,9.8,0,54,23,64,655,> 100%
State,Mississippi,All,2020-21,25,7.3,9.3,0,49,19,62,667,> 100%
State,Mississippi,All,2020-21,26,6.3,8.1,1,39,21,52,640,> 100%
State,Mississippi,All,2020-21,27,9,10.7,0,59,23,70,653,> 100%
State,Mississippi,All,2020-21,28,9,12.5,2,62,43,89,714,> 100%
State,Mississippi,All,2020-21,29,10.5,13.2,0,77,63,97,735,> 100%
State,Mississippi,All,2020-21,30,12.1,18,1,92,92,138,766,> 100%
State,Mississippi,All,2020-21,31,17,26.4,1,143,180,224,848,> 100%
State,Mississippi,All,2020-21,32,18.9,29.9,1,172,235,274,916,> 100%
State,Mississippi,All,2020-21,33,22.2,37.2,1,214,311,360,968,> 100%
State,Mississippi,All,2020-21,34,21.8,37,2,213,315,366,988,> 100%
State,Mississippi,All,2020-21,35,23.3,36.8,0,216,306,341,926,> 100%
